zfs_config,timestamp,pattern,config,blocksize,filesize,numjobs,runtime_secs,read_io_bytes,read_bw_bytes,read_bw_mean,read_iops_mean,write_io_bytes,write_bw_bytes,write_bw_mean,write_iops_mean
zmirror,1579568295104,randrw,mach2_zfs_zmirror,2M,64G,4,180,54169436160,300881135,72957.149721,35.546657,54951673856,305226031,74026.534495,36.06899
zmirror,1579576886258,randrw,mach2_zfs_zmirror,2M,64G,8,180,66676850688,370373449,44988.976107,21.913563,67788341248,376547505,45806.471188,22.31272
zmirror,1579584571158,randrw,mach2_zfs_zmirror,32k,64G,12,180,6974963712,38746139,3144.661724,98.240037,6985646080,38805479,3148.960612,98.374421
zmirror,1579551122032,randrw,mach2_zfs_zmirror,32k,64G,1,180,54666493952,303701056,296531.777159,9266.584958,54622683136,303457664,296303.32312,9259.45961
zmirror,1579559256224,randrw,mach2_zfs_zmirror,32k,64G,2,180,3805315072,21139112,10304.697222,321.8625,3807510528,21151308,10327.657858,322.579972
zmirror,1579567390990,randrw,mach2_zfs_zmirror,32k,64G,4,180,4990238720,27722162,6756.061111,211.059028,5000527872,27779321,6769.313194,211.472917
zmirror,1579575982088,randrw,mach2_zfs_zmirror,32k,64G,8,180,6231523328,34614766,4219.645688,131.740612,6229655552,34604391,4218.0379,131.689847
zmirror,1579584028906,randrw,mach2_zfs_zmirror,4k,64G,12,180,407670784,2264498,184.993675,46.212228,409387008,2274031,185.889878,46.43627
zmirror,1579550579793,randrw,mach2_zfs_zmirror,4k,64G,1,180,6885892096,38254743,37365.54039,9341.370474,6880079872,38222453,37334.774373,9333.679666
zmirror,1579558714072,randrw,mach2_zfs_zmirror,4k,64G,2,180,328204288,1823154,890.644847,222.51532,329019392,1827682,892.728412,223.036212
zmirror,1579566848828,randrw,mach2_zfs_zmirror,4k,64G,4,180,227926016,1266185,310.617275,77.447331,229670912,1275878,313.110253,78.070927
zmirror,1579575439874,randrw,mach2_zfs_zmirror,4k,64G,8,180,328527872,1824962,223.448965,55.752017,328376320,1824120,223.328541,55.72195
zmirror,1579585113597,randrw,mach2_zfs_zmirror,512k,64G,12,180,54308896768,301617229,24452.263879,47.707549,54538534912,302892579,24565.013708,47.927742
zmirror,1579551664381,randrw,mach2_zfs_zmirror,512k,64G,1,180,181082783744,1006009876,982305.373259,1918.518106,180804911104,1004466147,980887.289694,1915.749304
zmirror,1579559798482,randrw,mach2_zfs_zmirror,512k,64G,2,180,25163202560,139787027,68060.765278,132.783333,25161105408,139775377,68030.348611,132.722222
zmirror,1579567933254,randrw,mach2_zfs_zmirror,512k,64G,4,180,29617029120,164520770,40084.961699,78.170613,29812588544,165607091,40356.488858,78.701253
zmirror,1579576524413,randrw,mach2_zfs_zmirror,512k,64G,8,180,45242908672,251299232,30662.499476,59.820119,45319979008,251727315,30725.051345,59.942368
zmirror,1579584751947,randrw,mach2_zfs_zmirror,64k,64G,12,180,15603728384,86671008,7036.429564,109.868397,15640035328,86872675,7053.563485,110.136006
zmirror,1579551302817,randrw,mach2_zfs_zmirror,64k,64G,1,180,96140853248,534112884,521474.094708,8147.991643,96035209216,533525976,520928.130919,8139.456825
zmirror,1579559436968,randrw,mach2_zfs_zmirror,64k,64G,2,180,9967697920,55374253,27008.975,421.936111,9974120448,55409933,27029.577778,422.256944
zmirror,1579567571726,randrw,mach2_zfs_zmirror,64k,64G,4,180,12295667712,68304331,16651.0375,260.047917,12290883584,68277755,16655.221682,260.113968
zmirror,1579576162823,randrw,mach2_zfs_zmirror,64k,64G,8,180,13592625152,75505775,9212.806193,143.900139,13598130176,75536355,9217.26618,143.969729
zmirror,1579584209655,randrw,mach2_zfs_zmirror,8k,64G,12,180,1119592448,6219336,505.848767,63.1745,1122893824,6237675,507.105398,63.331782
zmirror,1579550760531,randrw,mach2_zfs_zmirror,8k,64G,1,180,13745422336,76363033,74556.682451,9319.543175,13734338560,76301456,74498.718663,9312.320334
zmirror,1579558894786,randrw,mach2_zfs_zmirror,8k,64G,2,180,365658112,2031309,990.077886,123.625869,365649920,2031264,989.844228,123.595271
zmirror,1579567029529,randrw,mach2_zfs_zmirror,8k,64G,4,180,754204672,4189816,1019.751911,127.23836,755965952,4199600,1021.935372,127.512161
zmirror,1579575620615,randrw,mach2_zfs_zmirror,8k,64G,8,180,1102446592,6124295,744.659257,92.967002,1103560704,6130484,745.732801,93.101112
zmirror,1579588187084,randwrite,mach2_zfs_zmirror,128k,64G,12,180,0,0,0,0,204215549952,1134511924,92262.878388,720.777392
zmirror,1579554737148,randwrite,mach2_zfs_zmirror,128k,64G,1,180,0,0,0,0,265873784832,1477068376,1440429.033426,11253.328691
zmirror,1579562871110,randwrite,mach2_zfs_zmirror,128k,64G,2,180,0,0,0,0,252082257920,1400449208,683258.526462,5337.935933
zmirror,1579571006247,randwrite,mach2_zfs_zmirror,128k,64G,4,180,0,0,0,0,255565627392,1419801153,347078.825209,2711.538301
zmirror,1579579597482,randwrite,mach2_zfs_zmirror,128k,64G,8,180,0,0,0,0,227467853824,1263703278,154085.62883,1203.76915
zmirror,1579587644787,randwrite,mach2_zfs_zmirror,16k,64G,12,180,0,0,0,0,5635096576,31298962,2544.882927,159.0223
zmirror,1579554194827,randwrite,mach2_zfs_zmirror,16k,64G,1,180,0,0,0,0,34146910208,189704002,185564.030641,11597.732591
zmirror,1579562328948,randwrite,mach2_zfs_zmirror,16k,64G,2,180,0,0,0,0,12897943552,71651659,35019.364395,2188.664812
zmirror,1579570464007,randwrite,mach2_zfs_zmirror,16k,64G,4,180,0,0,0,0,5100978176,28336406,6905.251389,431.479167
zmirror,1579579055232,randwrite,mach2_zfs_zmirror,16k,64G,8,180,0,0,0,0,5172723712,28733682,3505.431407,219.034819
zmirror,1579588548937,randwrite,mach2_zfs_zmirror,1M,64G,12,180,0,0,0,0,239742222336,1331864238,107714.935671,105.13725
zmirror,1579555098780,randwrite,mach2_zfs_zmirror,1M,64G,1,180,0,0,0,0,268433358848,1491288153,1456745.651811,1422.582173
zmirror,1579563232809,randwrite,mach2_zfs_zmirror,1M,64G,2,180,0,0,0,0,261708840960,1453929927,709441.13491,692.789986
zmirror,1579571367984,randwrite,mach2_zfs_zmirror,1M,64G,4,180,0,0,0,0,254453743616,1413616202,344350.140278,336.256944
zmirror,1579579959317,randwrite,mach2_zfs_zmirror,1M,64G,8,180,0,0,0,0,253599154176,1408798096,171231.035069,167.176736
zmirror,1579588729982,randwrite,mach2_zfs_zmirror,2M,64G,12,180,0,0,0,0,251849080832,1399076061,113392.081618,55.311506
zmirror,1579555279678,randwrite,mach2_zfs_zmirror,2M,64G,1,180,0,0,0,0,267449794560,1485815682,1449359.097222,707.661111
zmirror,1579563413800,randwrite,mach2_zfs_zmirror,2M,64G,2,180,0,0,0,0,266812260352,1482265630,721611.859527,352.325452
zmirror,1579571549003,randwrite,mach2_zfs_zmirror,2M,64G,4,180,0,0,0,0,262861225984,1460315805,354945.444599,173.268293
zmirror,1579580140360,randwrite,mach2_zfs_zmirror,2M,64G,8,180,0,0,0,0,254164336640,1411977026,171240.40955,83.561171
zmirror,1579587825580,randwrite,mach2_zfs_zmirror,32k,64G,12,180,0,0,0,0,12780437504,70997302,5770.815692,180.300604
zmirror,1579554375597,randwrite,mach2_zfs_zmirror,32k,64G,1,180,0,0,0,0,72683290624,403793815,393994.818942,12312.317549
zmirror,1579562509646,randwrite,mach2_zfs_zmirror,32k,64G,2,180,0,0,0,0,33636155392,186865453,91323.058414,2853.789986
zmirror,1579570644742,randwrite,mach2_zfs_zmirror,32k,64G,4,180,0,0,0,0,8162869248,45346754,11084.188153,346.266202
zmirror,1579579236024,randwrite,mach2_zfs_zmirror,32k,64G,8,180,0,0,0,0,11868962816,65933187,8047.888579,251.462396
zmirror,1579587283224,randwrite,mach2_zfs_zmirror,4k,64G,12,180,0,0,0,0,1063280640,5906491,479.255863,119.775482
zmirror,1579553833257,randwrite,mach2_zfs_zmirror,4k,64G,1,180,0,0,0,0,8533635072,47408820,46239.935933,11559.980501
zmirror,1579561967522,randwrite,mach2_zfs_zmirror,4k,64G,2,180,0,0,0,0,1791635456,9952700,4855.484722,1213.8
zmirror,1579570102494,randwrite,mach2_zfs_zmirror,4k,64G,4,180,0,0,0,0,846499840,4702411,1144.838889,286.114583
zmirror,1579578693758,randwrite,mach2_zfs_zmirror,4k,64G,8,180,0,0,0,0,943742976,5242637,640.389102,159.988124
zmirror,1579588367974,randwrite,mach2_zfs_zmirror,512k,64G,12,180,0,0,0,0,238734540800,1326280899,107546.754984,210.01924
zmirror,1579554917945,randwrite,mach2_zfs_zmirror,512k,64G,1,180,0,0,0,0,264596094976,1469970138,1435117.113889,2802.947222
zmirror,1579563051920,randwrite,mach2_zfs_zmirror,512k,64G,2,180,0,0,0,0,255807979520,1421147546,693503.157382,1354.472145
zmirror,1579571187067,randwrite,mach2_zfs_zmirror,512k,64G,4,180,0,0,0,0,254603689984,1414441370,345142.336117,674.085595
zmirror,1579579778393,randwrite,mach2_zfs_zmirror,512k,64G,8,180,0,0,0,0,246821158912,1371175337,167030.52935,326.211532
zmirror,1579588006328,randwrite,mach2_zfs_zmirror,64k,64G,12,180,0,0,0,0,27706195968,153913050,12525.967465,195.65466
zmirror,1579554556372,randwrite,mach2_zfs_zmirror,64k,64G,1,180,0,0,0,0,140998803456,783322334,764836.094444,11950.533333
zmirror,1579562690368,randwrite,mach2_zfs_zmirror,64k,64G,2,180,0,0,0,0,55303733248,307234428,150147.279555,2345.98331
zmirror,1579570825461,randwrite,mach2_zfs_zmirror,64k,64G,4,180,0,0,0,0,22181117952,123216795,30032.832639,469.136806
zmirror,1579579416755,randwrite,mach2_zfs_zmirror,64k,64G,8,180,0,0,0,0,27120238592,150662133,18396.500522,287.387321
zmirror,1579587463986,randwrite,mach2_zfs_zmirror,8k,64G,12,180,0,0,0,0,2442330112,13567520,1101.27374,137.628744
zmirror,1579554014011,randwrite,mach2_zfs_zmirror,8k,64G,1,180,0,0,0,0,16886325248,93812396,91522.267409,11440.261838
zmirror,1579562148228,randwrite,mach2_zfs_zmirror,8k,64G,2,180,0,0,0,0,3764731904,20914712,10218.980529,1277.310153
zmirror,1579570283279,randwrite,mach2_zfs_zmirror,8k,64G,4,180,0,0,0,0,1736138752,9643233,2353.49826,294.123173
zmirror,1579578874482,randwrite,mach2_zfs_zmirror,8k,64G,8,180,0,0,0,0,2174058496,12077230,1471.580028,183.921364
zmirror,1579583305673,read,mach2_zfs_zmirror,128k,64G,12,180,309545402368,1719410111,139842.938875,1092.464922,0,0,0,0
zmirror,1579549856975,read,mach2_zfs_zmirror,128k,64G,1,180,362449862656,2013599161,1965323.930362,15353.949861,0,0,0,0
zmirror,1579557991176,read,mach2_zfs_zmirror,128k,64G,2,180,225089290240,1250454375,610253.020833,4767.494444,0,0,0,0
zmirror,1579566125829,read,mach2_zfs_zmirror,128k,64G,4,180,273560109056,1519685513,370842.209173,2897.14524,0,0,0,0
zmirror,1579574716822,read,mach2_zfs_zmirror,128k,64G,8,180,319511855104,1774789783,216611.721237,1692.226973,0,0,0,0
zmirror,1579582763264,read,mach2_zfs_zmirror,16k,64G,12,180,316395274240,1757302435,143038.458082,8939.87031,0,0,0,0
zmirror,1579549314794,read,mach2_zfs_zmirror,16k,64G,1,180,290587951104,1614368537,1575041.732591,98439.961003,0,0,0,0
zmirror,1579557449033,read,mach2_zfs_zmirror,16k,64G,2,180,196624351232,1092351438,533286.181058,33330.229805,0,0,0,0
zmirror,1579565583585,read,mach2_zfs_zmirror,16k,64G,4,180,270564933632,1503080067,366912.379694,22931.962448,0,0,0,0
zmirror,1579574174561,read,mach2_zfs_zmirror,16k,64G,8,180,318484201472,1769120792,215955.891591,13497.201529,0,0,0,0
zmirror,1579583667243,read,mach2_zfs_zmirror,1M,64G,12,180,308127203328,1711313909,139206.584923,135.872732,0,0,0,0
zmirror,1579550218392,read,mach2_zfs_zmirror,1M,64G,1,180,361549004800,2008594423,1959322.679666,1913.317549,0,0,0,0
zmirror,1579558352624,read,mach2_zfs_zmirror,1M,64G,2,180,207174500352,1150918294,561061.738526,547.805285,0,0,0,0
zmirror,1579566487359,read,mach2_zfs_zmirror,1M,64G,4,180,269590986752,1497345049,365398.051496,356.804454,0,0,0,0
zmirror,1579575078352,read,mach2_zfs_zmirror,1M,64G,8,180,334513569792,1858026793,226763.858885,221.393031,0,0,0,0
zmirror,1579583848108,read,mach2_zfs_zmirror,2M,64G,12,180,307293585408,1706106051,138738.21986,67.671028,0,0,0,0
zmirror,1579550399089,read,mach2_zfs_zmirror,2M,64G,1,180,360680783872,2003771000,1953903.259053,954.011142,0,0,0,0
zmirror,1579558533337,read,mach2_zfs_zmirror,2M,64G,2,180,201769091072,1120926940,547143.86351,267.05571,0,0,0,0
zmirror,1579566668108,read,mach2_zfs_zmirror,2M,64G,4,180,267437211648,1485679749,362250.116376,176.786063,0,0,0,0
zmirror,1579575259138,read,mach2_zfs_zmirror,2M,64G,8,180,339604406272,1886240544,230163.683199,112.305623,0,0,0,0
zmirror,1579582944096,read,mach2_zfs_zmirror,32k,64G,12,180,314281689088,1745088364,142047.372917,4438.943519,0,0,0,0
zmirror,1579549495504,read,mach2_zfs_zmirror,32k,64G,1,180,384631996416,2136832553,2085315.958217,65165.958217,0,0,0,0
zmirror,1579557629719,read,mach2_zfs_zmirror,32k,64G,2,180,212956676096,1183086072,577436.597493,18044.777159,0,0,0,0
zmirror,1579565764331,read,mach2_zfs_zmirror,32k,64G,4,180,273484480512,1519324462,370824.705146,11588.196801,0,0,0,0
zmirror,1579574355330,read,mach2_zfs_zmirror,32k,64G,8,180,318145822720,1767142999,215684.901042,6740.099306,0,0,0,0
zmirror,1579582401698,read,mach2_zfs_zmirror,4k,64G,12,180,323387244544,1796056985,146229.857308,36557.446143,0,0,0,0
zmirror,1579548953366,read,mach2_zfs_zmirror,4k,64G,1,180,148400902144,824444876,804596.114206,201148.899721,0,0,0,0
zmirror,1579557087592,read,mach2_zfs_zmirror,4k,64G,2,180,149633769472,831243303,405692.866667,101423.102778,0,0,0,0
zmirror,1579565222103,read,mach2_zfs_zmirror,4k,64G,4,180,258556801024,1436346875,350687.215031,87671.782881,0,0,0,0
zmirror,1579573813076,read,mach2_zfs_zmirror,4k,64G,8,180,322721280000,1792567362,218875.189715,54718.782835,0,0,0,0
zmirror,1579583486453,read,mach2_zfs_zmirror,512k,64G,12,180,307295682560,1706799983,138887.55896,271.230501,0,0,0,0
zmirror,1579550037689,read,mach2_zfs_zmirror,512k,64G,1,180,355581558784,1975442129,1927262.933148,3763.986072,0,0,0,0
zmirror,1579558171894,read,mach2_zfs_zmirror,512k,64G,2,180,218365952000,1213110480,591989.161335,1156.154381,0,0,0,0
zmirror,1579566306573,read,mach2_zfs_zmirror,512k,64G,4,180,266863116288,1482474036,361465.437109,705.912439,0,0,0,0
zmirror,1579574897567,read,mach2_zfs_zmirror,512k,64G,8,180,324591419392,1802915064,220150.279151,429.956491,0,0,0,0
zmirror,1579583124915,read,mach2_zfs_zmirror,64k,64G,12,180,310493315072,1724321030,140364.050753,2193.163384,0,0,0,0
zmirror,1579549676241,read,mach2_zfs_zmirror,64k,64G,1,180,367426600960,2041247553,1992273.044568,31129.144847,0,0,0,0
zmirror,1579557810442,read,mach2_zfs_zmirror,64k,64G,2,180,222733664256,1237388622,604097.94993,9438.93185,0,0,0,0
zmirror,1579565945094,read,mach2_zfs_zmirror,64k,64G,4,180,274122670080,1522430077,371719.059069,5808.05073,0,0,0,0
zmirror,1579574536067,read,mach2_zfs_zmirror,64k,64G,8,180,318646714368,1770033353,216024.299166,3375.33426,0,0,0,0
zmirror,1579582582486,read,mach2_zfs_zmirror,8k,64G,12,180,313059016704,1738772406,141516.870139,17689.585417,0,0,0,0
zmirror,1579549134068,read,mach2_zfs_zmirror,8k,64G,1,180,232844566528,1293573738,1262381.910864,157797.545961,0,0,0,0
zmirror,1579557268328,read,mach2_zfs_zmirror,8k,64G,2,180,174778368000,970926204,474070.250348,59258.687065,0,0,0,0
zmirror,1579565402840,read,mach2_zfs_zmirror,8k,64G,4,180,263251460096,1462223790,356974.790827,44621.76442,0,0,0,0
zmirror,1579573993812,read,mach2_zfs_zmirror,8k,64G,8,180,317003489280,1760758780,214955.808548,26869.432592,0,0,0,0
zmirror,1579581232976,write,mach2_zfs_zmirror,128k,64G,12,180,0,0,0,0,271962603520,1510894959,122938.603852,960.432119
zmirror,1579548230064,write,mach2_zfs_zmirror,128k,64G,1,180,0,0,0,0,284898754560,1582762065,1545190.398329,12071.796657
zmirror,1579556364122,write,mach2_zfs_zmirror,128k,64G,2,180,0,0,0,0,270682685440,1503784342,733916.965181,5733.711699
zmirror,1579564498322,write,mach2_zfs_zmirror,128k,64G,4,180,0,0,0,0,271751053312,1509719686,368526.087744,2879.094708
zmirror,1579572640793,write,mach2_zfs_zmirror,128k,64G,8,180,0,0,0,0,269716815872,1498418430,183147.792959,1430.806901
zmirror,1579580686042,write,mach2_zfs_zmirror,16k,64G,12,180,0,0,0,0,254315036672,1412178761,114632.506951,7164.515987
zmirror,1579547687824,write,mach2_zfs_zmirror,16k,64G,1,180,0,0,0,0,217855082496,1210299289,1181948.069638,73871.729805
zmirror,1579555821893,write,mach2_zfs_zmirror,16k,64G,2,180,0,0,0,0,68711776256,381723607,186464.109875,11653.934631
zmirror,1579563956062,write,mach2_zfs_zmirror,16k,64G,4,180,0,0,0,0,85703868416,476114086,116309.922756,7269.307585
zmirror,1579572094284,write,mach2_zfs_zmirror,16k,64G,8,180,0,0,0,0,269865959424,1497491617,182676.846261,11417.286609
zmirror,1579581596186,write,mach2_zfs_zmirror,1M,64G,12,180,0,0,0,0,283660779520,1575796920,127544.102131,124.515053
zmirror,1579548591741,write,mach2_zfs_zmirror,1M,64G,1,180,0,0,0,0,281792217088,1565494922,1527900.802778,1492.05
zmirror,1579556725801,write,mach2_zfs_zmirror,1M,64G,2,180,0,0,0,0,269797556224,1498866985,730988.791377,713.819193
zmirror,1579564860023,write,mach2_zfs_zmirror,1M,64G,4,180,0,0,0,0,279332257792,1551811391,378102.184722,369.220833
zmirror,1579573004332,write,mach2_zfs_zmirror,1M,64G,8,180,0,0,0,0,289722597376,1609435865,195775.051059,191.151094
zmirror,1579581777856,write,mach2_zfs_zmirror,2M,64G,12,180,0,0,0,0,285850206208,1587968480,127997.211248,62.452475
zmirror,1579548772624,write,mach2_zfs_zmirror,2M,64G,1,180,0,0,0,0,284973596672,1583177852,1544441.983333,754.088889
zmirror,1579556906809,write,mach2_zfs_zmirror,2M,64G,2,180,0,0,0,0,268120883200,1489543911,725775.1625,354.361111
zmirror,1579565041337,write,mach2_zfs_zmirror,2M,64G,4,180,0,0,0,0,274982764544,1524818754,371472.330556,181.347222
zmirror,1579573186655,write,mach2_zfs_zmirror,2M,64G,8,180,0,0,0,0,290629615616,1614528249,195688.446336,95.512331
zmirror,1579580868148,write,mach2_zfs_zmirror,32k,64G,12,180,0,0,0,0,261330436096,1450675215,117833.041725,3682.26217
zmirror,1579547868565,write,mach2_zfs_zmirror,32k,64G,1,180,0,0,0,0,271512141824,1508392407,1472803.941504,46025.111421
zmirror,1579556002635,write,mach2_zfs_zmirror,32k,64G,2,180,0,0,0,0,98462498816,546977417,265247.684284,8288.930459
zmirror,1579564136810,write,mach2_zfs_zmirror,32k,64G,4,180,0,0,0,0,116017463296,644491335,157533.472184,4922.874826
zmirror,1579572276361,write,mach2_zfs_zmirror,32k,64G,8,180,0,0,0,0,262232309760,1456271747,177566.942281,5548.95306
zmirror,1579580321546,write,mach2_zfs_zmirror,4k,64G,12,180,0,0,0,0,226331672576,1255647250,102099.203429,25524.791705
zmirror,1579547326333,write,mach2_zfs_zmirror,4k,64G,1,180,0,0,0,0,98328317952,546265398,533117.259053,133279.253482
zmirror,1579555460466,write,mach2_zfs_zmirror,4k,64G,2,180,0,0,0,0,121255763968,673587000,328842.841667,82210.640278
zmirror,1579563594606,write,mach2_zfs_zmirror,4k,64G,4,180,0,0,0,0,151060365312,839191616,204974.683808,51243.651147
zmirror,1579571729930,write,mach2_zfs_zmirror,4k,64G,8,180,0,0,0,0,244064284672,1355536154,165217.911335,41304.440542
zmirror,1579581414408,write,mach2_zfs_zmirror,512k,64G,12,180,0,0,0,0,286465720320,1591370132,129140.225926,252.206481
zmirror,1579548410881,write,mach2_zfs_zmirror,512k,64G,1,180,0,0,0,0,282926776320,1571806691,1536839.395543,3001.604457
zmirror,1579556544929,write,mach2_zfs_zmirror,512k,64G,2,180,0,0,0,0,271492579328,1508283728,736078.005563,1437.624478
zmirror,1579564679181,write,mach2_zfs_zmirror,512k,64G,4,180,0,0,0,0,279605411840,1553354769,379260.452331,740.718163
zmirror,1579572822336,write,mach2_zfs_zmirror,512k,64G,8,180,0,0,0,0,281001066496,1561065000,190187.551736,371.446181
zmirror,1579581050271,write,mach2_zfs_zmirror,64k,64G,12,180,0,0,0,0,253095313408,1405179514,114151.86608,1783.594764
zmirror,1579548049295,write,mach2_zfs_zmirror,64k,64G,1,180,0,0,0,0,277993947136,1544402237,1507947.796657,23561.665738
zmirror,1579556183414,write,mach2_zfs_zmirror,64k,64G,2,180,0,0,0,0,117171290112,650879291,317774.091667,4965.184722
zmirror,1579564317560,write,mach2_zfs_zmirror,64k,64G,4,180,0,0,0,0,90052362240,500229762,122329.587335,1911.350731
zmirror,1579572458666,write,mach2_zfs_zmirror,64k,64G,8,180,0,0,0,0,273687511040,1518461557,185763.605776,2902.521921
zmirror,1579580503539,write,mach2_zfs_zmirror,8k,64G,12,180,0,0,0,0,255119884288,1416073958,115039.100116,14379.870684
zmirror,1579547507057,write,mach2_zfs_zmirror,8k,64G,1,180,0,0,0,0,153686597632,853809687,833578.933148,104197.284123
zmirror,1579555641179,write,mach2_zfs_zmirror,8k,64G,2,180,0,0,0,0,36955373568,205290523,100193.713889,12524.126389
zmirror,1579563775326,write,mach2_zfs_zmirror,8k,64G,4,180,0,0,0,0,50866585600,282584292,68956.354659,8619.489569
zmirror,1579571912021,write,mach2_zfs_zmirror,8k,64G,8,180,0,0,0,0,252100796416,1400474395,171179.077271,21397.379394
